[03/12/2024 01:42:28] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:42:28] transaction_service.py | Getting transaction...
[03/12/2024 01:42:28] room_service.py | Getting rooms data...
[03/12/2024 01:42:28] outlet_service.py | Getting outlets data...
[03/12/2024 01:42:29] transaction_service.py | Getting transaction...
[03/12/2024 01:42:29] outlet_service.py | Getting outlets data...
[03/12/2024 01:42:29] room_service.py | Getting rooms data...
[03/12/2024 01:43:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:43:06] transaction_service.py | Getting transaction...
[03/12/2024 01:43:06] room_service.py | Getting rooms data...
[03/12/2024 01:43:06] outlet_service.py | Getting outlets data...
[03/12/2024 01:43:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:43:06] transaction_service.py | Getting transaction...
[03/12/2024 01:43:06] room_service.py | Getting rooms data...
[03/12/2024 01:43:06] outlet_service.py | Getting outlets data...
[03/12/2024 01:43:06] outlet_service.py | Getting outlets data...
[03/12/2024 01:43:06] transaction_service.py | Getting transaction...
[03/12/2024 01:43:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:43:06] transaction_service.py | Getting transaction...
[03/12/2024 01:43:06] room_service.py | Getting rooms data...
[03/12/2024 01:43:06] outlet_service.py | Getting outlets data...
[03/12/2024 01:43:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:43:06] room_service.py | Getting rooms data...
[03/12/2024 01:43:10] transaction_service.py | Getting transaction...
[03/12/2024 01:43:10] transaction_service.py | Getting transaction...
[03/12/2024 01:43:12] transaction_service.py | Getting transaction...
[03/12/2024 01:43:12] transaction_service.py | Getting transaction...
[03/12/2024 01:43:15] transaction_service.py | Getting transaction...
[03/12/2024 01:43:15] transaction_service.py | Getting transaction...
[03/12/2024 01:43:16] transaction_service.py | Getting transaction...
[03/12/2024 01:43:16] transaction_service.py | Getting transaction...
[03/12/2024 01:43:18] transaction_service.py | Getting transaction...
[03/12/2024 01:43:18] transaction_service.py | Getting transaction...
[03/12/2024 01:43:19] transaction_service.py | Getting transaction...
[03/12/2024 01:43:19] transaction_service.py | Getting transaction...
[03/12/2024 01:43:23] transaction_service.py | Getting transaction...
[03/12/2024 01:43:23] transaction_service.py | Getting transaction...
[03/12/2024 01:43:24] transaction_service.py | Getting transaction...
[03/12/2024 01:43:24] transaction_service.py | Getting transaction...
[03/12/2024 01:43:30] transaction_service.py | Getting transaction...
[03/12/2024 01:43:30] transaction_service.py | Getting transaction...
[03/12/2024 01:43:35] transaction_service.py | Getting transaction...
[03/12/2024 01:43:35] transaction_service.py | Getting transaction...
[03/12/2024 01:43:39] transaction_service.py | Getting transaction...
[03/12/2024 01:43:39] transaction_service.py | Getting transaction...
[03/12/2024 01:43:56] transaction_service.py | Getting transaction...
[03/12/2024 01:43:56] transaction_service.py | Getting transaction...
[03/12/2024 01:44:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:44:06] room_service.py | Getting rooms data...
[03/12/2024 01:44:06] transaction_service.py | Getting transaction...
[03/12/2024 01:44:06] outlet_service.py | Getting outlets data...
[03/12/2024 01:44:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:44:06] outlet_service.py | Getting outlets data...
[03/12/2024 01:44:06] room_service.py | Getting rooms data...
[03/12/2024 01:44:06] transaction_service.py | Getting transaction...
[03/12/2024 01:44:06] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:44:07] room_service.py | Getting rooms data...
[03/12/2024 01:44:07] transaction_service.py | Getting transaction...
[03/12/2024 01:44:07] outlet_service.py | Getting outlets data...
[03/12/2024 01:44:07] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:44:07] transaction_service.py | Getting transaction...
[03/12/2024 01:44:07] outlet_service.py | Getting outlets data...
[03/12/2024 01:44:07] room_service.py | Getting rooms data...
[03/12/2024 01:45:26] maintenance_service.py | Fetching all maintenance records...
[03/12/2024 01:45:26] maintenance_service.py | No maintenance records found.
[03/12/2024 01:45:26] maintenance_service.py | Fetching all maintenance records...
[03/12/2024 01:45:26] maintenance_service.py | No maintenance records found.
[03/12/2024 01:45:26] transaction_service.py | Getting transaction...
[03/12/2024 01:45:26] transaction_service.py | Getting transaction...
[03/12/2024 01:45:27] booking_service.py | Getting booking data....
[03/12/2024 01:45:27] booking_service.py | Getting booking data....
[03/12/2024 01:45:38] booking_service.py | Getting booking data....
[03/12/2024 01:46:00] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:46:00] booking_service.py | Getting booking data....
[03/12/2024 01:46:00] room_service.py | Getting rooms data...
[03/12/2024 01:46:00] outlet_service.py | Getting outlets data...
[03/12/2024 01:46:00] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:46:00] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:46:00] booking_service.py | Getting booking data....
[03/12/2024 01:46:00] outlet_service.py | Getting outlets data...
[03/12/2024 01:46:01] booking_service.py | Getting booking data....
[03/12/2024 01:46:01] outlet_service.py | Getting outlets data...
[03/12/2024 01:46:01] room_service.py | Getting rooms data...
[03/12/2024 01:46:10] booking_service.py | Getting booking data....
[03/12/2024 01:46:14] booking_service.py | Getting booking data....
[03/12/2024 01:46:17] booking_service.py | Getting booking data....
[03/12/2024 01:46:22] booking_service.py | Getting booking data....
[03/12/2024 01:46:27] booking_service.py | Getting booking data....
[03/12/2024 01:46:33] booking_service.py | Getting booking data....
[03/12/2024 01:46:41] booking_service.py | Getting booking data....
[03/12/2024 01:46:46] booking_service.py | Getting booking data....
[03/12/2024 01:46:52] booking_service.py | Getting booking data....
[03/12/2024 01:46:54] booking_service.py | Getting booking data....
[03/12/2024 01:47:01] booking_service.py | Getting booking data....
[03/12/2024 01:47:08] booking_service.py | Getting booking data....
[03/12/2024 01:47:16] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:47:16] booking_service.py | Getting booking data....
[03/12/2024 01:47:16] room_service.py | Getting rooms data...
[03/12/2024 01:47:16] outlet_service.py | Getting outlets data...
[03/12/2024 01:47:16] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:47:16] booking_service.py | Getting booking data....
[03/12/2024 01:47:16] room_service.py | Getting rooms data...
[03/12/2024 01:47:16] outlet_service.py | Getting outlets data...
[03/12/2024 01:47:35] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:47:36] booking_service.py | Getting booking data....
[03/12/2024 01:47:36] room_service.py | Getting rooms data...
[03/12/2024 01:47:36] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:47:36] outlet_service.py | Getting outlets data...
[03/12/2024 01:47:36] booking_service.py | Getting booking data....
[03/12/2024 01:47:36] outlet_service.py | Getting outlets data...
[03/12/2024 01:47:36] room_service.py | Getting rooms data...
[03/12/2024 01:47:43] booking_service.py | Getting booking data....
[03/12/2024 01:47:54] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:47:54] booking_service.py | Getting booking data....
[03/12/2024 01:47:54] room_service.py | Getting rooms data...
[03/12/2024 01:47:54] outlet_service.py | Getting outlets data...
[03/12/2024 01:47:54] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:47:54] booking_service.py | Getting booking data....
[03/12/2024 01:47:54] room_service.py | Getting rooms data...
[03/12/2024 01:47:54] outlet_service.py | Getting outlets data...
[03/12/2024 01:48:15] booking_service.py | Getting booking data....
[03/12/2024 01:48:39] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:48:39] transaction_service.py | Getting transaction...
[03/12/2024 01:48:39] outlet_service.py | Getting outlets data...
[03/12/2024 01:48:39] room_service.py | Getting rooms data...
[03/12/2024 01:48:39] outlet_service.py | Getting outlet cities data...
[03/12/2024 01:48:39] outlet_service.py | Getting outlets data...
[03/12/2024 01:48:39] transaction_service.py | Getting transaction...
[03/12/2024 01:48:39] room_service.py | Getting rooms data...
[03/12/2024 01:48:40] booking_service.py | Fetching all bookings...
[03/12/2024 01:48:40] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 01:48:40] booking_service.py | Fetching all bookings...
[03/12/2024 01:48:40] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 01:48:42] maintenance_service.py | Fetching all maintenance records...
[03/12/2024 01:48:42] maintenance_service.py | No maintenance records found.
[03/12/2024 01:48:42] maintenance_service.py | Fetching all maintenance records...
[03/12/2024 01:48:43] maintenance_service.py | No maintenance records found.
[03/12/2024 01:48:43] payment_service.py | Fetching all payments...
[03/12/2024 01:48:43] payment_service.py | No payments found.
[03/12/2024 01:48:43] payment_service.py | Fetching all payments...
[03/12/2024 01:48:43] payment_service.py | No payments found.
[03/12/2024 01:48:44] user_service.py | Getting all user...
[03/12/2024 01:48:45] user_service.py | Getting all user...
[03/12/2024 01:48:45] transaction_service.py | Getting transaction...
[03/12/2024 01:48:45] transaction_service.py | Getting transaction...
[03/12/2024 01:48:46] booking_service.py | Fetching all bookings...
[03/12/2024 01:48:46] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 01:48:46] booking_service.py | Fetching all bookings...
[03/12/2024 01:48:46] booking_service.py | Successfully fetched 3 bookings.
[03/12/2024 01:48:46] transaction_service.py | Getting transaction...
[03/12/2024 01:48:46] transaction_service.py | Getting transaction...
[03/12/2024 01:48:47] maintenance_service.py | Fetching all maintenance records...
[03/12/2024 01:48:47] maintenance_service.py | No maintenance records found.
[03/12/2024 01:48:47] maintenance_service.py | Fetching all maintenance records...
[03/12/2024 01:48:47] maintenance_service.py | No maintenance records found.
[03/12/2024 01:48:47] transaction_service.py | Getting transaction...
[03/12/2024 01:48:47] transaction_service.py | Getting transaction...
[03/12/2024 01:48:48] payment_service.py | Fetching all payments...
[03/12/2024 01:48:48] payment_service.py | No payments found.
[03/12/2024 01:48:48] payment_service.py | Fetching all payments...
[03/12/2024 01:48:48] payment_service.py | No payments found.
[03/12/2024 01:48:52] user_service.py | Getting all user...
[03/12/2024 01:48:53] user_service.py | Getting all user...
[03/12/2024 01:49:19] transaction_service.py | Getting transaction...
[03/12/2024 01:49:19] transaction_service.py | Getting transaction...
[03/12/2024 01:49:24] maintenance_service.py | Fetching all maintenance records...
[03/12/2024 01:49:24] maintenance_service.py | No maintenance records found.
[03/12/2024 01:49:25] maintenance_service.py | Fetching all maintenance records...
[03/12/2024 01:49:25] maintenance_service.py | No maintenance records found.
[03/12/2024 01:49:53] app.py | App running.
[03/12/2024 01:49:59] app.py | App running.
[03/12/2024 01:50:16] app.py | App running.
[03/12/2024 01:50:22] app.py | App running.
[03/12/2024 01:50:42] app.py | App running.
[03/12/2024 01:50:46] app.py | App running.
[03/12/2024 01:50:57] app.py | App running.
[03/12/2024 01:51:13] app.py | App running.
[03/12/2024 02:00:26] app.py | App running.
[03/12/2024 02:00:27] app.py | App running.
[03/12/2024 02:00:28] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:00:28] room_service.py | Getting rooms data...
ion...
[03/12/2024 02:00:28] outlet_service.py | Getting outlets data...
[03/12/2024 02:00:28] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:00:28] transaction_service.py | Getting transaction...
[03/12/2024 02:00:28] outlet_service.py | Getting outlets data...
[03/12/2024 02:00:28] room_service.py | Getting rooms data...
[03/12/2024 02:00:45] transaction_service.py | Getting transaction...
[03/12/2024 02:00:58] transaction_service.py | Getting transaction...
[03/12/2024 02:00:59] transaction_service.py | Getting transaction...
[03/12/2024 02:01:10] transaction_controller.py | Handling PUT /transaction/T4F6513B
[03/12/2024 02:01:10] transaction_service.py | Updating transaction with ID T4F6513B...
[03/12/2024 02:01:10] transaction_service.py | Transaction with ID T4F6513B updated.
[03/12/2024 02:01:12] transaction_controller.py | Handling PUT /transaction/T4F6513B
[03/12/2024 02:01:12] transaction_service.py | Updating transaction with ID T4F6513B...
[03/12/2024 02:01:12] transaction_service.py | Transaction with ID T4F6513B updated.
[03/12/2024 02:01:20] transaction_controller.py | Handling PUT /transaction/T4F6513B
[03/12/2024 02:01:20] transaction_service.py | Updating transaction with ID T4F6513B...
[03/12/2024 02:01:20] transaction_service.py | Transaction with ID T4F6513B updated.
[03/12/2024 02:01:24] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:01:25] transaction_service.py | Getting transaction...
[03/12/2024 02:01:25] room_service.py | Getting rooms data...
[03/12/2024 02:01:25] outlet_service.py | Getting outlets data...
a...
[03/12/2024 02:01:25] transaction_service.py | Getting transaction...
[03/12/2024 02:01:25] outlet_service.py | Getting outlets data...
[03/12/2024 02:01:25] room_service.py | Getting rooms data...
[03/12/2024 02:01:44] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:01:44] room_service.py | Getting rooms data...
[03/12/2024 02:01:44] outlet_service.py | Getting outlets data...
[03/12/2024 02:01:44] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:01:44] transaction_service.py | Getting transaction...
[03/12/2024 02:01:44] outlet_service.py | Getting outlets data...
[03/12/2024 02:01:44] room_service.py | Getting rooms data...
[03/12/2024 02:02:33] app.py | App running.
[03/12/2024 02:10:28] app.py | App running.
[03/12/2024 02:10:29] app.py | App running.
[03/12/2024 02:10:36] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:10:36] room_service.py | Getting rooms data...
[03/12/2024 02:10:36] booking_service.py | Getting booking data....
[03/12/2024 02:10:36] outlet_service.py | Getting outlets data...
[03/12/2024 02:10:36] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:10:36] room_service.py | Getting rooms data...
[03/12/2024 02:10:36] booking_service.py | Getting booking data....
[03/12/2024 02:10:36] outlet_service.py | Getting outlets data...
[03/12/2024 02:10:41] transaction_service.py | Getting transaction...
[03/12/2024 02:10:41] transaction_service.py | Getting transaction...
[03/12/2024 02:10:51] transaction_controller.py | Handling PUT /transaction/TC435885
[03/12/2024 02:10:51] transaction_service.py | Updating transaction with ID TC435885...
[03/12/2024 02:10:53] app.py | App running.
[03/12/2024 02:11:55] app.py | App running.
[03/12/2024 02:11:56] app.py | App running.
[03/12/2024 02:11:58] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:11:58] transaction_service.py | Getting transaction...
[03/12/2024 02:11:58] room_service.py | Getting rooms data...
[03/12/2024 02:11:58] outlet_service.py | Getting outlets data...
[03/12/2024 02:11:58] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:11:58] transaction_service.py | Getting transaction...
[03/12/2024 02:11:58] outlet_service.py | Getting outlets data...
[03/12/2024 02:11:58] room_service.py | Getting rooms data...
[03/12/2024 02:12:00] transaction_controller.py | Handling PUT /transaction/TC435885
[03/12/2024 02:12:00] transaction_service.py | Updating transaction with ID TC435885...
[03/12/2024 02:12:42] app.py | App running.
[03/12/2024 02:12:50] app.py | App running.
[03/12/2024 02:12:57] app.py | App running.
[03/12/2024 02:13:01] app.py | App running.
[03/12/2024 02:13:07] app.py | App running.
[03/12/2024 02:13:24] app.py | App running.
[03/12/2024 02:13:50] app.py | App running.
[03/12/2024 02:14:19] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:14:19] transaction_service.py | Getting transaction...
[03/12/2024 02:14:19] room_service.py | Getting rooms data...
[03/12/2024 02:14:19] outlet_service.py | Getting outlets data...
[03/12/2024 02:14:19] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:14:20] transaction_service.py | Getting transaction...
[03/12/2024 02:14:20] outlet_service.py | Getting outlets data...
[03/12/2024 02:14:20] room_service.py | Getting rooms data...
[03/12/2024 02:14:22] transaction_controller.py | Handling PUT /transaction/TC435885
[03/12/2024 02:14:22] transaction_service.py | Updating transaction with ID TC435885...
[03/12/2024 02:14:32] app.py | App running.
[03/12/2024 02:14:42] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:14:42] transaction_service.py | Getting transaction...
[03/12/2024 02:14:42] room_service.py | Getting rooms data...
[03/12/2024 02:14:42] outlet_service.py | Getting outlets data...
[03/12/2024 02:14:42] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:14:43] transaction_service.py | Getting transaction...
[03/12/2024 02:14:43] outlet_service.py | Getting outlets data...
[03/12/2024 02:14:43] room_service.py | Getting rooms data...
[03/12/2024 02:14:44] transaction_controller.py | Handling PUT /transaction/TC435885
[03/12/2024 02:14:44] transaction_service.py | Updating transaction with ID TC435885...
[03/12/2024 02:15:37] app.py | App running.
[03/12/2024 02:15:41] app.py | App running.
[03/12/2024 02:15:48] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:15:48] transaction_service.py | Getting transaction...
[03/12/2024 02:15:48] outlet_service.py | Getting outlets data...
[03/12/2024 02:15:48] room_service.py | Getting rooms data...
[03/12/2024 02:15:48] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:15:48] outlet_service.py | Getting outlets data...
[03/12/2024 02:15:49] room_service.py | Getting rooms data...
[03/12/2024 02:15:49] transaction_service.py | Getting transaction...
[03/12/2024 02:16:56] booking_service.py | Fetching all bookings...
[03/12/2024 02:16:56] booking_service.py | No bookings found.
[03/12/2024 02:16:57] booking_service.py | Fetching all bookings...
[03/12/2024 02:16:57] booking_service.py | No bookings found.
[03/12/2024 02:16:58] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:16:58] booking_service.py | Fetching all bookings...
[03/12/2024 02:16:58] room_service.py | Getting rooms data...
[03/12/2024 02:16:58] outlet_service.py | Getting outlets data...
[03/12/2024 02:16:58] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:16:58] booking_service.py | No bookings found.
[03/12/2024 02:16:59] room_service.py | Getting rooms data...
[03/12/2024 02:16:59] outlet_service.py | Getting outlets data...
[03/12/2024 02:16:59] booking_service.py | Fetching all bookings...
[03/12/2024 02:16:59] booking_service.py | No bookings found.
[03/12/2024 02:17:53] app.py | App running.
[03/12/2024 02:18:19] app.py | App running.
[03/12/2024 02:18:22] app.py | App running.
[03/12/2024 02:18:24] app.py | App running.
[03/12/2024 02:18:27] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:18:27] booking_service.py | Fetching all bookings...
[03/12/2024 02:18:27] room_service.py | Getting rooms data...
[03/12/2024 02:18:27] outlet_service.py | Getting outlets data...
[03/12/2024 02:18:27] booking_service.py | No bookings found.
[03/12/2024 02:18:27] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:18:27] outlet_service.py | Getting outlets data...
[03/12/2024 02:18:27] room_service.py | Getting rooms data...
[03/12/2024 02:18:27] booking_service.py | Fetching all bookings...
[03/12/2024 02:18:27] booking_service.py | No bookings found.
[03/12/2024 02:18:34] transaction_service.py | Getting transaction...
[03/12/2024 02:18:34] transaction_service.py | Failed getting transactions
[03/12/2024 02:18:34] transaction_service.py | Getting transaction...
[03/12/2024 02:18:34] transaction_service.py | Failed getting transactions
[03/12/2024 02:18:57] app.py | App running.
[03/12/2024 02:18:58] room_service.py | Getting rooms data...
[03/12/2024 02:18:58] transaction_service.py | Getting transaction...
[03/12/2024 02:18:58] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:18:58] outlet_service.py | Getting outlets data...
[03/12/2024 02:18:58] transaction_service.py | Failed getting transactions
[03/12/2024 02:18:59] transaction_service.py | Getting transaction...
[03/12/2024 02:18:59] transaction_service.py | Failed getting transactions
[03/12/2024 02:18:59] outlet_service.py | Getting outlets data...
[03/12/2024 02:18:59] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:18:59] room_service.py | Getting rooms data...
[03/12/2024 02:19:00] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:19:01] transaction_service.py | Getting transaction...
[03/12/2024 02:19:01] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:19:01] transaction_service.py | Failed getting transactions
[03/12/2024 02:19:01] room_service.py | Getting rooms data...
[03/12/2024 02:19:01] outlet_service.py | Getting outlets data...
[03/12/2024 02:19:01] transaction_service.py | Getting transaction...
[03/12/2024 02:19:01] transaction_service.py | Failed getting transactions
[03/12/2024 02:19:01] outlet_service.py | Getting outlets data...
[03/12/2024 02:19:01] room_service.py | Getting rooms data...
[03/12/2024 02:19:27] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:19:27] transaction_service.py | Getting transaction...
[03/12/2024 02:19:27] room_service.py | Getting rooms data...
[03/12/2024 02:19:27] outlet_service.py | Getting outlets data...
[03/12/2024 02:19:27] transaction_service.py | Failed getting transactions
[03/12/2024 02:19:27] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:19:27] transaction_service.py | Getting transaction...
[03/12/2024 02:19:27] transaction_service.py | Failed getting transactions
[03/12/2024 02:19:27] room_service.py | Getting rooms data...
..
[03/12/2024 02:19:28] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:19:28] transaction_service.py | Getting transaction...
[03/12/2024 02:19:28] room_service.py | Getting rooms data...
[03/12/2024 02:19:28] outlet_service.py | Getting outlets data...
[03/12/2024 02:19:28] transaction_service.py | Failed getting transactions
[03/12/2024 02:19:28] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:19:28] room_service.py | Getting rooms data...
[03/12/2024 02:19:28] transaction_service.py | Getting transaction...
[03/12/2024 02:19:28] outlet_service.py | Getting outlets data...
[03/12/2024 02:19:28] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:30] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:30] room_service.py | Getting rooms data...
[03/12/2024 02:20:30] transaction_service.py | Getting transaction...
[03/12/2024 02:20:30] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:30] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:30] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:30] transaction_service.py | Getting transaction...
[03/12/2024 02:20:30] room_service.py | Getting rooms data...
[03/12/2024 02:20:30] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:30] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:30] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:30] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:30] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:30] transaction_service.py | Getting transaction...
[03/12/2024 02:20:30] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:30] room_service.py | Getting rooms data...
[03/12/2024 02:20:30] transaction_service.py | Getting transaction...
[03/12/2024 02:20:30] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:30] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:36] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:36] transaction_service.py | Getting transaction...
[03/12/2024 02:20:36] room_service.py | Getting rooms data...
[03/12/2024 02:20:36] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:36] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:36] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:36] room_service.py | Getting rooms data...
[03/12/2024 02:20:36] transaction_service.py | Getting transaction...
[03/12/2024 02:20:36] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:36] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:37] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:37] transaction_service.py | Getting transaction...
[03/12/2024 02:20:37] room_service.py | Getting rooms data...
[03/12/2024 02:20:37] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:37] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:37] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:37] room_service.py | Getting rooms data...
[03/12/2024 02:20:37] transaction_service.py | Getting transaction...
[03/12/2024 02:20:37] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:37] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:47] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:47] transaction_service.py | Getting transaction...
[03/12/2024 02:20:47] room_service.py | Getting rooms data...
[03/12/2024 02:20:47] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:47] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:48] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:48] transaction_service.py | Getting transaction...
[03/12/2024 02:20:48] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:48] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:48] room_service.py | Getting rooms data...
[03/12/2024 02:20:48] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:48] transaction_service.py | Getting transaction...
[03/12/2024 02:20:48] room_service.py | Getting rooms data...
[03/12/2024 02:20:48] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:48] transaction_service.py | Failed getting transactions
[03/12/2024 02:20:48] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:20:48] transaction_service.py | Getting transaction...
[03/12/2024 02:20:48] outlet_service.py | Getting outlets data...
[03/12/2024 02:20:48] room_service.py | Getting rooms data...
[03/12/2024 02:20:48] transaction_service.py | Failed getting transactions
[03/12/2024 02:23:38] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:23:38] outlet_service.py | Getting outlets data...
[03/12/2024 02:23:38] room_service.py | Getting rooms data...
[03/12/2024 02:23:38] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:23:38] outlet_service.py | Getting outlets data...
[03/12/2024 02:23:38] room_service.py | Getting rooms data...
[03/12/2024 02:23:45] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:23:45] room_service.py | Getting rooms data...
[03/12/2024 02:23:45] outlet_service.py | Getting outlets data...
[03/12/2024 02:23:45] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:23:45] room_service.py | Getting rooms data...
[03/12/2024 02:23:45] outlet_service.py | Getting outlets data...
[03/12/2024 02:23:46] payment_service.py | Fetching all payments...
[03/12/2024 02:23:46] payment_service.py | No payments found.
[03/12/2024 02:23:46] payment_service.py | Fetching all payments...
[03/12/2024 02:23:46] payment_service.py | No payments found.
[03/12/2024 02:24:15] maintenance_service.py | Fetching all maintenance records...
[03/12/2024 02:24:15] maintenance_service.py | No maintenance records found.
[03/12/2024 02:24:15] maintenance_service.py | Fetching all maintenance records...
[03/12/2024 02:24:15] maintenance_service.py | No maintenance records found.
[03/12/2024 02:24:15] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:24:15] transaction_service.py | Getting transaction...
[03/12/2024 02:24:15] room_service.py | Getting rooms data...
[03/12/2024 02:24:15] outlet_service.py | Getting outlets data...
[03/12/2024 02:24:15] transaction_service.py | Failed getting transactions
[03/12/2024 02:24:15] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:24:15] transaction_service.py | Getting transaction...
[03/12/2024 02:24:15] transaction_service.py | Failed getting transactions
[03/12/2024 02:24:15] outlet_service.py | Getting outlets data...
[03/12/2024 02:24:15] room_service.py | Getting rooms data...
[03/12/2024 02:24:15] transaction_service.py | Getting transaction...
[03/12/2024 02:24:15] transaction_service.py | Failed getting transactions
[03/12/2024 02:24:16] transaction_service.py | Getting transaction...
[03/12/2024 02:24:16] transaction_service.py | Failed getting transactions
[03/12/2024 02:24:46] app.py | App running.
[03/12/2024 02:25:12] app.py | App running.
[03/12/2024 02:25:14] app.py | App running.
[03/12/2024 02:25:17] app.py | App running.
[03/12/2024 02:25:21] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:25:21] transaction_service.py | Getting transaction...
[03/12/2024 02:25:21] room_service.py | Getting rooms data...
[03/12/2024 02:25:21] outlet_service.py | Getting outlets data...
[03/12/2024 02:25:21] transaction_service.py | Failed getting transactions
[03/12/2024 02:25:21] outlet_service.py | Getting outlet cities data...
[03/12/2024 02:25:22] transaction_service.py | Getting transaction...
[03/12/2024 02:25:22] transaction_service.py | Failed getting transactions
[03/12/2024 02:25:22] room_service.py | Getting rooms data...
[03/12/2024 02:25:22] outlet_service.py | Getting outlets data...
[03/12/2024 02:25:26] booking_service.py | Fetching all bookings...
[03/12/2024 02:25:26] booking_service.py | No bookings found.
[03/12/2024 02:25:26] booking_service.py | Fetching all bookings...
[03/12/2024 02:25:26] booking_service.py | No bookings found.
[03/12/2024 02:25:36] app.py | App running.
